author,recipeingredient,datepublished,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,commentcount
0,-1,719,-1,710,-1,0,0,275
0,-1,720,467,711,534,0,0,276
0,-1,721,468,712,535,0,0,277
0,-1,722,469,713,536,0,0,277
0,-1,723,470,714,537,0,0,277
0,-1,724,-1,715,538,0,0,277
0,-1,725,-1,716,-1,0,0,277
0,-1,726,470,717,539,0,0,277
0,-1,727,471,718,540,0,0,277
0,-1,728,472,719,541,0,0,277
0,-1,729,473,720,542,0,0,277
0,-1,730,474,721,543,0,0,278
0,-1,731,475,722,544,0,0,279
0,-1,732,476,723,545,0,0,279
0,-1,733,477,724,545,0,0,279
0,-1,734,478,725,546,0,0,279
0,-1,735,479,726,547,0,0,279
0,-1,736,479,726,-1,0,0,279
0,-1,737,479,727,548,0,0,280
0,-1,738,479,728,549,0,0,281
0,-1,739,479,729,-1,0,0,281
0,-1,740,479,730,550,0,0,281
0,-1,741,480,731,551,0,0,281
0,-1,742,481,732,552,0,0,282
0,-1,743,481,733,-1,0,0,283
0,-1,744,482,734,553,0,0,283
0,-1,745,483,735,554,0,0,283
0,-1,746,483,736,555,0,0,283
0,-1,747,483,737,556,0,0,283
0,-1,748,484,738,557,0,0,283
0,-1,749,-1,739,558,0,0,284
0,-1,750,485,740,559,0,0,285
0,-1,751,486,741,560,0,0,285
0,-1,752,487,742,561,0,0,285
0,-1,753,-1,743,561,0,0,286
0,-1,754,487,744,562,0,0,287
0,-1,755,-1,745,-1,0,0,288
0,-1,756,487,746,563,0,0,289
0,-1,757,488,747,564,0,0,290
0,-1,758,-1,748,565,0,0,290
0,-1,759,489,749,566,0,0,290
0,-1,760,490,750,567,0,0,290
0,15,761,-1,751,568,0,0,290
0,-1,762,491,752,568,0,0,291
0,-1,763,491,753,569,0,0,291
0,-1,764,492,754,570,0,0,292
0,-1,765,493,755,571,0,0,292
0,-1,766,494,756,-1,0,0,292
0,-1,767,495,757,572,0,0,293
0,-1,768,496,758,573,0,0,294
0,-1,769,496,759,574,0,0,294
0,-1,770,497,760,575,0,0,294
0,-1,771,-1,761,576,0,0,294
0,-1,772,498,762,577,0,0,294
0,-1,773,-1,763,578,0,0,294
0,-1,774,499,764,579,0,0,294
0,-1,775,500,765,580,0,0,294
0,-1,776,501,766,-1,0,0,294
0,-1,777,502,767,581,0,0,294
0,-1,778,503,768,582,0,0,295
0,-1,779,504,769,583,0,0,296
0,-1,780,-1,770,-1,0,0,297
0,-1,781,-1,771,584,0,0,297
0,-1,782,505,772,585,0,0,297
0,-1,783,506,773,586,0,0,298
0,-1,784,507,774,587,0,0,299
0,-1,785,508,775,588,0,0,300
0,-1,786,509,776,589,0,0,301
0,-1,787,510,777,590,0,0,302
0,-1,788,511,778,591,0,0,303
0,-1,789,512,779,592,0,0,303
0,-1,790,513,780,593,0,0,303
0,-1,791,514,781,594,0,0,303
0,-1,792,515,782,595,0,0,304
0,-1,793,516,783,596,0,0,305
0,-1,794,-1,784,597,0,0,306
0,-1,795,517,785,598,0,0,307
0,16,796,-1,786,599,0,0,307
0,-1,797,-1,787,-1,0,0,307
0,-1,798,518,788,-1,0,0,307
0,-1,799,519,789,600,0,0,307
0,-1,800,-1,790,601,0,0,307
0,-1,801,519,791,602,0,0,307
0,-1,802,520,792,603,0,0,308
0,-1,803,-1,793,-1,0,0,309
0,-1,804,-1,794,604,0,0,309
0,-1,805,521,795,605,0,0,309
0,-1,806,-1,796,606,0,0,309
0,-1,807,522,797,607,0,0,309
0,-1,808,523,798,608,0,0,309
0,-1,809,524,799,609,0,0,310
0,-1,810,525,800,610,0,0,310
0,-1,811,526,801,611,0,0,311
0,-1,812,527,802,-1,0,0,312
0,-1,813,528,803,612,0,0,313
0,-1,814,529,804,613,0,0,313
0,-1,815,530,805,614,0,0,313
0,-1,816,531,806,615,0,0,313
0,-1,817,531,807,616,0,0,313
0,-1,818,532,808,617,0,0,313
0,-1,819,533,809,618,0,0,313
0,-1,820,534,810,619,0,0,313
0,-1,821,535,811,620,0,0,313
0,-1,822,535,812,621,0,0,313
0,-1,823,536,813,-1,0,0,313
0,-1,824,537,814,-1,0,0,313
0,-1,825,538,815,622,0,0,313
0,-1,826,-1,815,623,0,0,314
0,-1,827,538,816,624,0,0,315
0,-1,828,539,817,625,0,0,315
0,-1,829,540,818,626,0,0,316
0,-1,830,541,819,627,0,0,317
0,-1,831,542,820,628,0,0,318
0,-1,832,543,821,629,0,0,318
0,-1,833,544,822,629,0,0,319
0,-1,834,544,823,630,0,0,320
0,-1,835,545,824,-1,0,0,321
0,-1,836,546,825,631,0,0,321
0,-1,837,547,826,632,0,0,321
0,-1,838,548,827,633,0,0,321
0,-1,839,549,828,634,0,0,321
0,-1,840,550,829,635,0,0,321
0,-1,841,551,830,636,0,0,321
0,-1,842,552,831,637,0,0,321
0,-1,843,552,831,637,0,0,321
0,-1,844,553,832,638,0,0,321
0,-1,845,554,833,639,0,0,321
0,-1,846,554,834,640,0,0,321
0,-1,847,555,835,-1,0,0,322
0,-1,848,556,-1,641,0,0,323
0,-1,849,557,836,642,0,0,324
0,-1,850,558,837,643,0,0,325
0,-1,851,559,838,644,0,0,326
0,-1,852,-1,839,645,0,0,327
0,-1,853,560,840,-1,0,0,327
0,-1,854,561,841,646,0,0,327
0,-1,855,562,842,647,0,0,327
0,-1,856,563,843,648,0,0,327
0,-1,857,564,844,649,0,0,327
0,-1,858,564,845,650,0,0,328
0,-1,859,565,846,650,0,0,328
0,-1,860,566,847,651,0,0,329
0,17,861,-1,848,652,0,0,329
0,-1,862,567,849,653,0,0,329
0,-1,863,568,850,654,0,0,329
0,-1,864,569,851,654,0,0,329
0,-1,865,569,852,655,0,0,330
0,-1,866,570,853,656,0,0,330
0,-1,867,570,854,657,0,0,330
0,-1,868,571,855,658,0,0,331
0,-1,869,571,856,-1,0,0,331
0,-1,870,-1,857,-1,0,0,331
0,-1,871,572,858,659,0,0,332
0,-1,872,-1,859,660,0,0,333
0,-1,873,572,860,661,0,0,333
0,-1,874,572,861,-1,0,0,334
0,-1,875,573,862,662,0,0,334
0,-1,876,574,863,663,0,0,335
0,-1,877,574,864,664,0,0,335
0,-1,878,574,865,665,0,0,335
0,-1,879,575,866,666,0,0,335
0,-1,880,576,867,667,0,0,336
0,-1,881,577,868,668,0,0,337
0,-1,882,578,869,-1,0,0,338
0,-1,883,579,870,669,0,0,339
0,-1,884,579,870,-1,0,0,339
0,-1,885,-1,871,670,0,0,339
0,-1,886,580,872,671,0,0,339
0,-1,887,581,873,-1,0,0,339
0,18,888,582,874,672,0,0,339
0,-1,889,583,875,673,0,0,339
0,-1,890,584,876,674,0,0,339
0,-1,891,585,877,675,0,0,339
0,-1,892,586,878,676,0,0,339
0,-1,893,-1,879,677,0,0,340
0,-1,894,587,880,678,0,0,341
0,-1,895,588,881,679,0,0,341
0,-1,896,589,882,680,0,0,341
0,-1,897,590,883,681,0,0,341
0,-1,898,590,884,681,0,0,341
0,-1,899,591,885,682,0,0,341
0,-1,900,592,886,683,0,0,342
0,-1,901,592,887,684,0,0,343
0,-1,902,593,888,685,0,0,343
0,-1,903,594,889,686,0,0,344
0,-1,904,595,890,687,0,0,345
0,-1,905,595,891,688,0,0,345
0,-1,906,596,892,-1,0,0,345
0,-1,907,597,893,-1,0,0,346
0,-1,908,597,894,689,0,0,347
0,-1,909,-1,895,690,0,0,348
0,-1,910,-1,896,690,0,0,348
0,-1,911,598,897,691,0,0,348
0,-1,912,599,898,692,0,0,348
0,-1,913,-1,899,-1,0,0,348
0,-1,914,600,900,693,0,0,349
0,-1,915,601,901,694,0,0,350
0,-1,916,601,902,695,0,0,350
0,-1,917,602,903,696,0,0,351
0,-1,918,603,904,697,0,0,352
0,-1,919,604,905,698,0,0,353
0,-1,920,605,906,699,0,0,353
0,-1,921,606,907,-1,0,0,354
0,-1,922,607,908,700,0,0,354
0,-1,923,-1,909,701,0,0,354
0,-1,924,-1,910,701,0,0,354
0,-1,925,608,911,701,0,0,354
0,-1,926,609,912,-1,0,0,354
0,-1,927,610,913,702,0,0,354
0,-1,928,611,914,-1,0,0,355
0,-1,929,-1,915,703,0,0,356
0,-1,930,611,916,704,0,0,357
0,-1,931,-1,917,705,0,0,358
0,-1,932,612,918,706,0,0,359
0,-1,933,613,919,707,0,0,360
0,-1,934,614,920,708,0,0,361
0,-1,935,615,921,709,0,0,361
0,-1,936,-1,922,710,0,0,362
0,-1,937,616,923,711,0,0,363
0,-1,938,617,924,712,0,0,363
0,-1,939,-1,925,713,0,0,364
0,-1,940,618,926,714,0,0,365
0,-1,941,-1,927,715,0,0,366
0,-1,942,619,928,716,0,0,367
0,-1,943,619,929,717,0,0,367
0,-1,944,-1,930,718,0,0,367
0,-1,945,-1,931,718,0,0,367
0,-1,946,-1,932,718,0,0,367
0,-1,947,620,933,719,0,0,367
0,-1,948,-1,934,-1,0,0,368
0,-1,949,-1,935,-1,0,0,369
0,-1,950,621,936,-1,0,0,369
0,-1,951,621,937,-1,0,0,369
0,-1,952,622,938,-1,0,0,369
0,-1,953,623,939,720,0,0,369
0,-1,954,623,940,721,0,0,369
0,-1,955,624,941,722,0,0,370
0,-1,956,625,942,723,0,0,371
0,-1,957,626,943,723,0,0,371
0,-1,958,-1,944,724,0,0,371
0,-1,959,627,945,725,0,0,371
0,-1,960,-1,946,-1,0,0,371
0,-1,961,628,947,726,0,0,371
0,-1,962,629,948,-1,0,0,371
0,19,963,630,949,-1,0,0,371
0,-1,964,631,950,-1,0,0,371
0,-1,965,631,951,-1,0,0,372
0,-1,966,631,952,726,0,0,373
0,-1,967,632,953,727,0,0,373
0,-1,968,633,954,728,0,0,373
0,-1,969,634,955,729,0,0,373
0,-1,970,635,956,730,0,0,373
0,-1,971,636,957,731,0,0,373
0,-1,972,637,958,731,0,0,373
0,20,973,-1,959,732,0,0,373
0,-1,974,637,960,733,0,0,373
0,-1,975,638,961,733,0,0,374
0,-1,976,-1,962,734,0,0,375
0,-1,977,638,963,-1,0,0,375
0,-1,978,639,964,735,0,0,375
0,-1,979,640,965,736,0,0,375
0,-1,980,640,966,737,0,0,376
0,-1,981,641,967,-1,0,0,377
0,-1,982,642,968,738,0,0,377
0,-1,983,-1,969,-1,0,0,378
0,-1,984,642,970,739,0,0,379
0,-1,985,642,971,740,0,0,379
0,-1,986,643,972,741,0,0,379
0,-1,987,644,973,-1,0,0,380
0,-1,988,-1,974,742,0,0,381
0,-1,989,645,975,743,0,0,381
0,-1,990,646,976,744,0,0,381
0,-1,991,647,977,745,0,0,381
0,-1,992,648,978,746,0,0,381
0,-1,993,648,979,747,0,0,381
0,-1,994,649,980,748,0,0,381
0,-1,995,650,981,749,0,0,381
0,-1,996,650,982,750,0,0,381
0,-1,997,650,983,751,0,0,381
0,-1,998,651,984,752,0,0,381
0,-1,999,-1,985,753,0,0,381
0,-1,1000,652,986,-1,0,0,381
0,-1,1001,653,987,754,0,0,381
0,-1,1002,654,988,755,0,0,381
0,-1,1003,-1,989,756,0,0,381
0,-1,1004,654,990,757,0,0,381
0,-1,1005,-1,991,758,0,0,382
0,-1,1006,655,992,758,0,0,383
0,-1,1007,656,993,759,0,0,383
0,-1,1008,-1,994,760,0,0,383
0,-1,1009,657,995,761,0,0,383
0,-1,1010,658,996,761,0,0,383
0,-1,1011,659,997,762,0,0,383
0,-1,1012,659,998,763,0,0,383
0,-1,1013,660,999,764,0,0,384
0,-1,1014,661,1000,765,0,0,385
0,-1,1015,662,1001,766,0,0,385
0,-1,1016,663,1002,767,0,0,385
0,-1,1017,664,1003,768,0,0,385
0,-1,1018,665,1004,768,0,0,385
0,-1,1019,666,1005,769,0,0,385
0,-1,1020,667,1006,770,0,0,385
0,-1,1021,668,1007,771,0,0,385
0,-1,1022,669,1008,772,0,0,386
0,-1,1023,670,1009,773,0,0,387
0,-1,1024,670,1010,774,0,0,387
0,-1,1025,671,1011,775,0,0,387
0,-1,1026,672,1012,776,0,0,387
0,-1,1027,673,1013,777,0,0,387
0,-1,1028,674,1014,778,0,0,388
0,-1,1029,675,1015,778,0,0,389
0,-1,1030,675,1016,779,0,0,389
0,-1,1031,676,1017,780,0,0,389
0,-1,1032,677,1018,781,0,0,389
0,-1,1033,678,1019,-1,0,0,389
0,-1,1034,679,1020,782,0,0,389
0,-1,1035,680,1021,783,0,0,390
0,-1,1036,681,1022,784,0,0,391
0,-1,1037,682,1023,785,0,0,392
0,21,1038,682,1024,-1,0,0,393
0,-1,1039,-1,1025,786,0,0,393
0,-1,1040,683,1026,787,0,0,393
0,-1,1041,-1,1027,788,0,0,393
0,-1,1042,-1,1028,788,0,0,393
0,-1,1043,684,1029,789,0,0,394
0,-1,1044,685,1030,790,0,0,395
0,-1,1045,-1,1031,-1,0,0,395
0,-1,1046,686,1032,791,0,0,395
0,-1,1047,-1,1033,792,0,0,395
0,-1,1048,687,1034,792,0,0,395
0,-1,1049,688,1035,792,0,0,396
0,-1,1050,689,1036,793,0,0,397
0,-1,1051,690,1037,794,0,0,397
0,-1,1052,691,1038,795,0,0,397
0,-1,1053,-1,1039,796,0,0,397
0,-1,1054,692,1040,797,0,0,397
0,-1,1055,693,1041,798,0,0,397
0,-1,1056,-1,1042,799,0,0,397
0,-1,1057,693,1043,800,0,0,398
0,-1,1058,693,1044,801,0,0,398
0,-1,1059,693,1045,802,0,0,399
0,-1,1060,693,1046,803,0,0,399
0,-1,1061,694,1047,804,0,0,399
0,-1,1062,694,1048,804,0,0,399
0,-1,1063,695,1049,805,0,0,400
0,-1,1064,-1,1050,806,0,0,401
0,-1,1065,-1,1051,806,0,0,401
0,-1,1066,696,1052,807,0,0,401
0,-1,1067,-1,1053,808,0,0,401
0,-1,1068,-1,1054,808,0,0,401
0,-1,1069,697,1055,-1,0,0,402
0,-1,1070,698,1056,809,0,0,403
0,-1,1071,699,1057,810,0,0,403
0,-1,1072,700,1058,811,0,0,403
0,-1,1073,700,1059,812,0,0,403
0,-1,1074,701,1060,-1,0,0,403
0,-1,1075,702,1061,813,0,0,404
0,-1,1076,703,1062,-1,0,0,405
0,-1,1077,703,1063,814,0,0,405
0,-1,1078,704,1064,815,0,0,405
0,-1,1079,705,1065,816,0,0,406
0,-1,1080,-1,1066,817,0,0,407
0,-1,1081,-1,1067,817,0,0,407
0,-1,1082,706,1068,818,0,0,407
0,-1,1083,707,1069,-1,0,0,407
0,-1,1084,708,1070,819,0,0,408
0,-1,1085,709,1071,820,0,0,409
0,-1,1086,-1,1072,821,0,0,409
0,-1,1087,710,1073,822,0,0,409
0,-1,1088,711,1074,823,0,0,409
0,-1,1089,712,1075,824,0,0,409
0,-1,1090,712,1076,825,0,0,409
0,-1,1091,713,1077,826,0,0,410
0,-1,1092,714,1078,-1,0,0,411
0,-1,1093,715,1079,827,0,0,412
0,-1,1094,716,1080,-1,0,0,413
0,22,1095,-1,1081,828,0,0,413
0,-1,1096,717,1082,-1,0,0,414
0,-1,1097,718,1083,829,0,0,415
0,-1,1098,-1,1084,830,0,0,415
0,-1,1099,719,1085,-1,0,0,415
0,-1,1100,720,1086,-1,0,0,415
0,-1,1101,721,1087,831,0,0,415
0,-1,1102,722,1088,832,0,0,415
0,-1,1103,722,1089,832,0,0,416
0,-1,1104,722,1090,833,0,0,417
0,-1,1105,723,1091,834,0,0,418
0,-1,1106,724,1092,835,0,0,419
0,-1,1107,-1,1093,836,0,0,419
0,-1,1108,-1,1094,-1,0,0,419
0,-1,1109,725,1095,837,0,0,419
0,-1,1110,726,1096,-1,0,0,420
0,-1,1111,727,1097,838,0,0,421
0,-1,1112,728,1098,839,0,0,422
0,-1,1113,728,1099,839,0,0,423
0,-1,1114,729,1100,840,0,0,423
0,-1,1115,730,1101,841,0,0,423
0,-1,1116,730,1102,842,0,0,423
0,-1,1117,730,1103,-1,0,0,423
0,-1,1118,731,1104,843,0,0,424
0,-1,1119,-1,1105,844,0,0,425
0,-1,1120,731,1106,-1,0,0,425
0,-1,1121,732,1107,844,0,0,425
0,-1,1122,733,1108,845,0,0,425
0,-1,1123,734,1109,846,0,0,425
0,-1,1124,735,1110,847,0,0,426
0,-1,1125,736,1111,848,0,0,427
0,-1,1126,737,1112,849,0,0,427
0,-1,1127,738,1113,850,0,0,428
0,-1,1128,739,1114,851,0,0,428
0,-1,1129,-1,1115,852,0,0,429
0,-1,1130,739,1116,853,0,0,430
0,-1,1131,739,1117,853,0,0,431
0,-1,1132,740,1118,854,0,0,431
0,-1,1133,740,1119,855,0,0,431
0,-1,1134,741,1120,856,0,0,431
0,-1,1135,-1,1120,857,0,0,431
0,-1,1136,742,1121,858,0,0,431
0,-1,1137,743,1122,-1,0,0,431
0,-1,1138,744,1123,859,0,0,431
0,-1,1139,745,1124,-1,0,0,431
0,-1,1140,746,1125,860,0,0,431
0,-1,1141,747,1126,861,0,0,431
0,-1,1142,747,1127,862,0,0,432
0,-1,1143,748,1127,862,0,0,433
0,-1,1144,749,1128,863,0,0,433
0,-1,1145,750,1129,864,0,0,433
0,-1,1146,750,1130,865,0,0,433
0,-1,1147,751,1131,866,0,0,433
0,23,1148,-1,1132,867,0,0,433
0,-1,1149,752,1133,868,0,0,433
0,-1,1150,753,1134,-1,0,0,433
0,-1,1151,754,1135,868,0,0,434
0,-1,1152,755,1136,869,0,0,435
0,-1,1153,756,1137,870,0,0,436
0,-1,1154,757,1138,871,0,0,437
0,-1,1155,758,1139,872,0,0,438
0,-1,1156,-1,1140,873,0,0,439
0,-1,1157,-1,1141,-1,0,0,439
0,-1,1158,-1,1142,873,0,0,440
0,-1,1159,759,1143,874,0,0,441
0,-1,1160,760,1144,875,0,0,441
0,-1,1161,760,1145,876,0,0,441
0,-1,1162,761,1146,877,0,0,442
0,-1,1163,762,1147,877,0,0,443
0,-1,1164,-1,1148,878,0,0,443
0,-1,1165,-1,1149,878,0,0,443
0,-1,1166,763,1150,879,0,0,443
0,-1,1167,764,1151,880,0,0,443
0,-1,1168,-1,1152,-1,0,0,443
0,-1,1169,765,1153,880,0,0,443
0,-1,1170,766,1154,881,0,0,443
0,-1,1171,767,1155,882,0,0,443
0,-1,1172,768,1156,883,0,0,443
0,-1,1173,768,1157,884,0,0,443
0,-1,1174,768,1158,885,0,0,444
0,-1,1175,-1,1159,886,0,0,445
0,-1,1176,769,1160,887,0,0,446
0,-1,1177,770,1161,888,0,0,447
0,-1,1178,-1,1162,888,0,0,447
0,-1,1179,771,1163,889,0,0,447
0,-1,1180,772,1164,-1,0,0,447
0,-1,1181,-1,1165,890,0,0,447
0,-1,1182,773,1166,891,0,0,447
0,-1,1183,774,1167,892,0,0,447
0,-1,1184,774,1168,893,0,0,448
0,-1,1185,775,1169,-1,0,0,449
0,-1,1186,776,1170,894,0,0,450
0,-1,1187,-1,1171,895,0,0,451
0,-1,1188,777,1172,896,0,0,451
0,-1,1189,778,1173,897,0,0,452
0,-1,1190,779,1174,-1,0,0,453
0,-1,1191,780,1175,898,0,0,454
0,-1,1192,781,1175,-1,0,0,455
0,-1,1193,-1,1176,899,0,0,456
0,-1,1194,782,1177,900,0,0,457
0,-1,1195,782,1177,-1,0,0,458
0,-1,1196,782,1177,-1,0,0,458
0,-1,1197,-1,1178,901,0,0,458
0,-1,1198,782,1179,902,0,0,459
0,-1,1199,-1,1180,-1,0,0,460
0,-1,1200,-1,1181,903,0,0,460
0,-1,1201,-1,1182,903,0,0,461
0,-1,1202,783,1183,-1,0,0,462
0,24,1203,-1,1184,903,0,0,462
0,-1,1204,783,1185,904,0,0,462
0,-1,1205,783,1186,905,0,0,463
0,-1,1206,784,1187,906,0,0,464
0,25,1207,-1,1188,906,0,0,464
0,-1,1208,784,1189,907,0,0,464
0,-1,1209,785,1190,908,0,0,465
0,-1,1210,786,1191,909,0,0,466
0,-1,1211,787,1192,910,0,0,466
0,-1,1212,788,1193,911,0,0,466
0,-1,1213,789,1194,912,0,0,466
0,-1,1214,790,1195,913,0,0,466
0,-1,1215,791,1196,914,0,0,466
0,-1,1216,792,1197,915,0,0,466
0,-1,1217,793,1198,916,0,0,466
0,-1,1218,794,1199,-1,0,0,466
0,-1,1219,795,1200,917,0,0,466
0,-1,1220,796,1201,918,0,0,466
0,-1,1221,-1,1202,919,0,0,467
0,-1,1222,-1,1203,919,0,0,468
0,-1,1223,797,1204,-1,0,0,468
0,-1,1224,798,1205,920,0,0,468
0,-1,1225,799,1206,921,0,0,468
0,-1,1226,800,1207,922,0,0,468
0,-1,1227,-1,1208,923,0,0,468
0,-1,1228,801,1209,924,0,0,468
0,-1,1229,802,1210,925,0,0,469
0,-1,1230,803,1211,926,0,0,469
0,-1,1231,804,1212,927,0,0,470
0,-1,1232,805,1213,928,0,0,471
0,-1,1233,805,1214,-1,0,0,472
0,-1,1234,805,1215,-1,0,0,473
0,-1,1235,805,1216,-1,0,0,473
0,-1,1236,806,1217,-1,0,0,474
0,-1,1237,807,1218,929,0,0,475
0,-1,1238,808,1219,930,0,0,475
0,-1,1239,809,1220,931,0,0,475
0,-1,1240,809,1221,-1,0,0,475
0,-1,1241,810,1222,932,0,0,475
0,-1,1242,810,1223,-1,0,0,476
0,-1,1243,811,1224,933,0,0,477
0,-1,1244,812,1225,934,0,0,477
0,-1,1245,813,1226,-1,0,0,477
0,-1,1246,814,1227,935,0,0,477
0,-1,1247,815,1228,936,0,0,477
0,-1,1248,815,1229,937,0,0,477
0,-1,1249,-1,1230,-1,0,0,477
0,-1,1250,815,1231,938,0,0,478
0,-1,1251,816,1232,939,0,0,479
0,-1,1252,817,1233,940,0,0,479
0,-1,1253,817,1234,941,0,0,479
0,-1,1254,818,1235,941,0,0,479
0,-1,1255,819,1236,942,0,0,479
0,-1,1256,-1,1237,943,0,0,479
0,-1,1257,820,1238,-1,0,0,479
0,-1,1258,821,1239,944,0,0,479
0,-1,1259,822,1239,945,0,0,479
0,-1,1260,823,1240,946,0,0,479
0,-1,1261,823,1241,946,0,0,480
0,-1,1262,824,1242,947,0,0,481
0,-1,1263,825,1243,948,0,0,481
0,-1,1264,-1,1244,949,0,0,481
0,-1,1265,826,1245,950,0,0,481
0,-1,1266,827,1246,951,0,0,481
0,-1,1267,828,1247,-1,0,0,482
0,-1,1268,829,1248,951,0,0,483
0,-1,1269,830,1249,952,0,0,483
0,-1,1270,-1,1250,952,0,0,483
0,-1,1271,831,1251,953,0,0,483
0,26,1272,-1,1252,954,0,0,484
0,-1,1273,832,1253,955,0,0,485
0,-1,1274,832,1254,956,0,0,486
0,-1,1275,-1,1255,957,0,0,487
0,-1,1276,833,1256,958,0,0,488
0,-1,1277,834,1257,959,0,0,489
0,-1,1278,-1,1258,960,0,0,490
0,-1,1279,835,1259,961,0,0,490
0,-1,1280,836,1260,962,0,0,490
0,-1,1281,-1,1261,963,0,0,490
0,-1,1282,837,1262,964,0,0,490
0,-1,1283,838,1263,965,0,0,490
0,-1,1284,839,1264,966,0,0,490
0,-1,1285,840,1265,967,0,0,490
0,-1,1286,841,1266,968,0,0,491
0,-1,1287,842,1267,969,0,0,492
0,-1,1288,842,1268,-1,0,0,492
0,-1,1289,843,1269,-1,0,0,493
0,-1,1290,-1,1270,-1,0,0,494
0,-1,1291,843,1271,970,0,0,495
0,-1,1292,844,1272,-1,0,0,496
0,-1,1293,845,1273,-1,0,0,497
0,-1,1294,846,1274,971,0,0,497
0,-1,1295,847,1275,972,0,0,497
0,-1,1296,848,1276,973,0,0,497
0,-1,1297,849,1277,974,0,0,497
0,-1,1298,850,1278,975,0,0,497
0,-1,1299,850,1279,976,0,0,497
0,-1,1300,851,1280,977,0,0,497
0,-1,1301,852,1281,978,0,0,498
0,-1,1302,-1,1282,-1,0,0,499
0,-1,1303,853,1283,979,0,0,499
0,-1,1304,854,1284,980,0,0,499
0,-1,1305,855,1285,981,0,0,499
0,-1,1306,-1,1286,981,0,0,499
0,-1,1307,856,1287,982,0,0,499
0,-1,1308,857,1288,983,0,0,499
0,-1,1309,858,1289,984,0,0,499
0,-1,1310,859,1290,985,0,0,500
0,-1,1311,860,1291,986,0,0,501
0,-1,1312,860,1292,-1,0,0,502
0,-1,1313,861,1293,987,0,0,502
0,-1,1314,-1,1294,988,0,0,503
0,27,1315,-1,1295,989,0,0,503
0,-1,1316,-1,1296,-1,0,0,504
0,-1,1317,862,1297,-1,0,0,505
0,-1,1318,863,1298,990,0,0,506
0,-1,1319,864,1299,991,0,0,507
0,-1,1320,865,1300,992,0,0,508
0,-1,1321,-1,1301,993,0,0,508
0,-1,1322,-1,1302,993,0,0,508
0,-1,1323,866,1303,994,0,0,509
0,-1,1324,-1,1304,-1,0,0,510
0,-1,1325,867,1305,995,0,0,510
0,-1,1326,867,1306,996,0,0,510
0,-1,1327,868,1307,997,0,0,510
0,-1,1328,869,1308,998,0,0,510
0,-1,1329,870,1309,-1,0,0,510
0,-1,1330,-1,1310,999,0,0,510
0,-1,1331,871,1311,-1,0,0,510
0,-1,1332,871,1312,-1,0,0,511
0,-1,1333,872,1313,-1,0,0,512
0,-1,1334,873,1314,1000,0,0,513
0,-1,1335,874,1315,1001,0,0,514
0,-1,1336,875,1316,1002,0,0,514
0,-1,1337,876,1317,-1,0,0,514
0,-1,1338,877,1318,-1,0,0,514
0,-1,1339,878,1319,1003,0,0,514
0,-1,1340,879,1320,1004,0,0,515
0,-1,1341,880,1321,1005,0,0,515
0,-1,1342,881,1322,1006,0,0,516
0,-1,1343,882,1323,1007,0,0,517
0,-1,1344,883,1324,1008,0,0,518
0,-1,1345,884,1325,1009,0,0,518
0,-1,1346,-1,1326,-1,0,0,518
0,-1,1347,884,1327,1010,0,0,518
0,-1,1348,885,1328,1010,0,0,518
0,-1,1349,886,1329,1010,0,0,519
0,-1,1350,887,1330,-1,0,0,520
0,-1,1351,888,1331,1011,0,0,520
0,-1,1352,889,1332,1012,0,0,521
0,-1,1353,890,1333,1013,0,0,522
0,-1,1354,891,1334,1014,0,0,522
0,-1,1355,892,1335,-1,0,0,522
0,-1,1356,893,1336,1015,0,0,522
0,-1,1357,894,1337,1016,0,0,522
0,-1,1358,895,1338,1017,0,0,523
0,-1,1359,896,1339,1018,0,0,524
0,-1,1360,897,1340,1018,0,0,524
0,-1,1361,898,1341,1019,0,0,524
0,-1,1362,899,1342,1020,0,0,524
0,-1,1363,-1,1343,-1,0,0,524
0,-1,1364,899,1344,1021,0,0,524
0,-1,1365,900,1345,1022,0,0,524
0,-1,1366,901,1346,1023,0,0,524
0,-1,1367,902,1347,1024,0,0,525
0,-1,1368,903,1348,1025,0,0,526
0,-1,1369,904,1349,1026,0,0,527
0,-1,1370,-1,1350,1027,0,0,528
0,-1,1371,905,1351,-1,0,0,528
0,-1,1372,906,1352,1028,0,0,528
0,-1,1373,-1,1353,1029,0,0,528
0,-1,1374,907,1354,1030,0,0,528
0,-1,1375,908,1355,1031,0,0,528
0,-1,1376,909,1356,1032,0,0,529
0,-1,1377,910,1357,1033,0,0,530
0,-1,1378,911,1358,1034,0,0,531
0,-1,1379,-1,1358,1035,0,0,531
0,-1,1380,-1,1359,-1,0,0,532
0,-1,1381,-1,1360,1035,0,0,533
0,-1,1382,912,1361,1035,0,0,533
0,-1,1383,-1,1362,1036,0,0,533
0,-1,1384,913,1363,1037,0,0,533
0,-1,1385,-1,1364,1038,0,0,534
0,-1,1386,913,1365,1039,0,0,535
0,-1,1387,-1,1366,1040,0,0,536
0,-1,1388,913,1367,-1,0,0,536
0,-1,1389,914,1368,1041,0,0,537
0,-1,1390,915,1369,1042,0,0,538
0,-1,1391,916,1370,-1,0,0,538
0,-1,1392,916,1371,1043,0,0,539
0,-1,1393,917,1372,-1,0,0,540
0,-1,1394,918,1373,1044,0,0,540
0,-1,1395,918,1374,1045,0,0,540
0,-1,1396,918,1375,1046,0,0,540
